step,policy,efe,risk,ambiguity,epistemic,predicted_joule_horizon,predicted_excess_energy_horizon,projected_terminal_debt,projected_path_debt,vfe,center,sigma,precision,kappa,internal_fraction,boundary_fraction,external_fraction,coupling_proxy,step_joule_total,step_joule_particle,step_joule_control,step_leakage,cumulative_joule_total,mean_abs_external,mean_abs_active,mean_abs_y,baseline_step_joule_total,baseline_step_joule_particle,baseline_step_joule_control,baseline_cumulative_joule_total,step_joule_saving_vs_baseline,cumulative_joule_saving_vs_baseline,energy_debt,breakeven_step,step_joule_total_ema,baseline_step_joule_total_ema,energy_debt_ema,cumulative_joule_saving_ema,efe_ema
153,hold,5.297865976531946,5.301075793841055,0.05280736945389916,0.03402286647245267,0.005373211038974196,-0.020157735671658704,0.0,0.0,0.9345718354088486,-0.010907523071696151,0.12532143857233846,4.236396849127657,0.88,0.35483189163349155,0.48745527943313477,0.15771282795132907,0.03555988137143159,0.009724664524754931,0.009216631561233781,0.00050803296352115,0.14982718655376265,0.22328292003981953,0.4521383251213003,0.1356801875634948,0.13789742341553202,0.045057415870532476,0.04489059866544675,0.00016681720508572424,0.2978291927821878,0.03533275134577754,0.07454627274236832,0.0,82.0,0.011783091540579632,0.04461983023497979,2.6212622012504474e-05,0.05944136693156307,5.72931221059441
154,relax,5.3084430817011965,5.308717971764973,0.05378886154717566,0.030215593092402914,0.005307603113747409,-0.0202992820096438,0.0,0.0,1.0604582635575754,-0.01078579757885149,0.1357387933823357,4.166898023234647,0.76,0.35655728647139406,0.4925897878083836,0.15085292473341075,0.05210755890784037,0.00863913166328241,0.008298738860002807,0.0003403928032796021,0.14331027849674016,0.22362848530635082,0.8176021405197451,0.10978561765831714,0.1380971886720414,0.04433994466360058,0.04417540930499478,0.00016453535860580412,0.2996027905687318,0.035700813000318174,0.07597430526238104,0.0,82.0,0.011531574750395854,0.04459743938926945,2.4115612251504116e-05,0.06076400199802851,5.695642680282953
155,relax,5.390019978132218,5.386040906374999,0.05436297012986381,0.023658413893937767,0.005304870118374423,-0.02036778795231173,0.0,0.0,1.225956066940314,-0.010779043262588363,0.14283162506412303,4.127588334772927,0.76,0.36160985103851073,0.4862006068121023,0.15218954116202474,0.06996236661882792,0.009242758556481587,0.008927961594829545,0.0003147969616520424,0.14458006410392352,0.2239981956486101,0.9179408967438011,0.10498169683097985,0.1382920129616906,0.044777857423262096,0.044615824611073586,0.00016203281218850858,0.30139390486566225,0.03553509886678051,0.07739570921705226,0.0,82.0,0.011348469454882713,0.044611872831988864,2.2186363271383787e-05,0.06209453857555041,5.671192864110894
156,relax,5.451334367837047,5.446560645266743,0.05482705617638501,0.02288780934119154,0.005287292588057888,-0.020432446771216355,0.0,0.0,1.404512681839986,-0.010951294906443445,0.14773386929975357,4.112325451893566,0.76,0.36619981695124626,0.47979598329588186,0.1540041987606945,0.009413351881843106,0.010577818960356642,0.010281602133002173,0.0002962168273544704,0.14630398882265983,0.22442130840702437,0.6690687243498802,0.1014904800577138,0.13845008712462575,0.045883090752363,0.045723746590086906,0.0001593441622760972,0.3032292284957568,0.035305271792006356,0.07880792008873251,0.0,82.0,0.011286817415320628,0.0447135702656188,2.0411454209673086e-05,0.06343160909660499,5.653604184408986
157,relax,5.507946476362451,5.493520325624961,0.05507299095293841,0.00646841152259265,0.0052655035150536485,-0.020497311962413653,0.0,0.0,1.5540450013870706,-0.01113143627758358,0.15131519050745873,4.08968930617948,0.76,0.36955049729799005,0.4675075975101915,0.16294190420464688,0.047936025378812655,0.01082855977531512,0.01054577758475543,0.0002827821905596888,0.15479480899441456,0.22485445079803698,0.37551987581096025,0.09889164439671935,0.13860832671941162,0.046346850127819694,0.04619009524147172,0.0001567548863479744,0.30508310250086956,0.035518290352504575,0.08022865170283269,0.0,82.0,0.011250156804120188,0.04484423265459487,1.877853787289924e-05,0.06477537250510321,5.641951567765263
158,relax,5.536364211898553,5.533046124785512,0.05538886247247447,0.02596979105172624,0.005255959143713757,-0.02056016474968514,0.0,0.0,1.608873359194675,-0.011358488153439325,0.1539916751409491,4.066185445067223,0.76,0.37692355265315475,0.444044670174029,0.1790317761903097,0.08570460330281994,0.00963910407800765,0.009365359016029738,0.0002737450619779115,0.1700801873807942,0.22524001496115728,0.5345145767141867,0.09704931296293495,0.1388430705586289,0.04578522196452358,0.04563119327779905,0.00015402868672452995,0.3069145113794505,0.03614611788651593,0.08167449641829333,0.0,82.0,0.011121272586031185,0.04491951179938917,1.7276254843067302e-05,0.06612730241815842,5.633504579295926
159,relax,5.59063785445286,5.585075581011746,0.05572669286578913,0.022520365287517136,0.005260565290391745,-0.02061255975439724,0.0,0.0,1.6576707440071479,-0.011814738479264352,0.15600071021550008,4.040780432720989,0.76,0.3854080611570621,0.43010234042674333,0.18448959743764093,0.10319708934503506,0.00840020565070143,0.008132643298022633,0.0002675623526787973,0.1752651175657588,0.22557602318718534,0.8657596829667308,0.09574359492964164,0.13916856591101576,0.045210770928462846,0.04505969183709128,0.00015107909137157188,0.308722942216589,0.036810565277761415,0.08314691902940378,0.0,82.0,0.010903587231204805,0.04494281252971506,1.5894154455621918e-05,0.06748887174705805,5.630075241308481
160,relax,5.625474496552888,5.625829724603292,0.056030672543238715,0.03311785184832058,0.005275997106283835,-0.020654192512009097,0.0,0.0,1.6410131979938927,-0.01221554140963619,0.15769952782811253,3.997512736899963,0.76,0.400363664261491,0.3992949745904118,0.20034136017915863,0.08613160560510887,0.00862804379489616,0.008365303400387283,0.0002627403945088757,0.1903242921702006,0.2259211449389812,0.9075110549326625,0.09489175952172432,0.1397212016912925,0.04552613818135796,0.045378368803427355,0.0001477693779306016,0.31054398774384334,0.0368980943864618,0.08462284280486225,0.0,82.0,0.010721543756300113,0.044989478581846494,1.4622622099172166e-05,0.06885958943168238,5.629707181728034
161,relax,5.629104104453258,5.638598920012267,0.056483887647695186,0.049546467003322464,0.005299596719655325,-0.020689862413764894,0.0,0.0,1.6066531137315292,-0.012577224813095526,0.15914227969235006,3.941966666845916,0.76,0.4155757171400771,0.36417154949662556,0.2202527324088555,0.05628211711971667,0.009338222977594141,0.00907964417235684,0.000258578805237301,0.20924009578841257,0.22629467385808497,0.6219304788777459,0.09440579310419248,0.1404801724838179,0.04598825559869164,0.04584356376607461,0.00014469183261702807,0.312383517967791,0.03665003262109749,0.08608884410970614,0.0,82.0,0.010610878094003635,0.0450693807431941,1.3452812331238392e-05,0.07023792980592428,5.629658935546052
162,relax,5.656070000294733,5.666579939501943,0.057042099318611775,0.052160841764299665,0.005340764584829189,-0.020721527945849052,0.0,0.0,1.602319258157401,-0.01282449302075198,0.16045293334231536,3.9131146418305134,0.76,0.42938286366176065,0.33662884422334816,0.23398829115718422,0.026864085995310188,0.009327818377655513,0.009072398940103569,0.0002554194375519446,0.22228887659932528,0.22666778659319117,0.3671602804040132,0.0942473133706655,0.14131301192047013,0.04576747989851216,0.04562521066910189,0.00014226922941026665,0.3142142171637315,0.03643966152085665,0.08754643057054041,0.0,82.0,0.010508233316695786,0.04512522867561955,1.2376587344739322e-05,0.07162260986709358,5.631771820725947
163,coast,5.719178856570197,5.725108752003023,0.056642441885521505,0.04347021365324141,0.0053867962778504615,-0.020755340777481455,0.0,0.0,1.5744575710798432,-0.013013659671179489,0.15513271207410836,3.9416789585350838,0.8200000000000001,0.4374639989715275,0.3200952024370893,0.24244079763540133,0.01148556130315673,0.008706133781149199,0.008389844853001201,0.00031628892814799793,0.23031875775363125,0.22701603194443715,0.6519469978866183,0.10578804684824554,0.14212866086847656,0.044998412664151076,0.04485821428689083,0.00014019837726024563,0.31601415367029756,0.03629227888300188,0.0889981217258605,0.0,82.0,0.01036406535385206,0.04511508339470208,1.1386460357160176e-05,0.07301265081579494,5.638764383593488
164,coast,5.764104695794485,5.7779748302952445,0.05633556948245721,0.0564778506236234,0.005415644959074418,-0.02080475034528644,0.0,0.0,1.6047714027477187,-0.013163345337108837,0.1520942958344208,3.9660433778447155,0.8200000000000001,0.44281596711773796,0.30884584330045906,0.2483381886208407,0.05634250291832854,0.008747294289371516,0.008417734130970238,0.0003295601584012772,0.23592127918979866,0.227365923716012,0.8588869958944039,0.1086306132798323,0.142789093642071,0.045013685605404204,0.04487569051276297,0.0001379950926412351,0.3178147010945137,0.03626639131603269,0.09044877737850181,0.0,82.0,0.010234723668693615,0.04510697157155825,1.0475543528587363e-05,0.07440754094081149,5.648791608569567
165,coast,5.800134347584496,5.811599667182067,0.056062368041909796,0.05167768315581083,0.005428319800603556,-0.020863684116172135,0.0,0.0,1.6515284346772585,-0.013231141431574726,0.15053523818230252,3.986357380111331,0.8200000000000001,0.44663544008846834,0.3016169275152909,0.251747631432363,0.0664115298646358,0.009830141631641559,0.009491777487308102,0.0003383641443334576,0.23916024986074474,0.22775912938127765,0.8057850661322383,0.11041915356479254,0.14331854170640532,0.04626668602054654,0.046130948035230865,0.00013573798531567067,0.31966536853533556,0.03643654438890498,0.091906239154058,0.0,82.0,0.010202357105729452,0.04519974872747731,9.637500046300373e-06,0.0758074367978712,5.660899027690761
166,relax,5.816739476726023,5.829008956920611,0.05653562475706434,0.05368898365012677,0.005430773764714237,-0.020925274685876818,0.0,0.0,1.693148085180806,-0.013041905638867844,0.15637842400573126,3.945377372504168,0.76,0.4490180994790545,0.2943066158803475,0.2566752836773832,0.013638459564854244,0.010480346214415738,0.010203841660530899,0.0002765045538848389,0.24384151949351407,0.22817834322985428,0.5010750637454024,0.0993492889878547,0.14387233400630256,0.047311858066594666,0.047178437292062406,0.00013342077453226027,0.3215578428579993,0.03683151185217893,0.09337949962814517,0.0,82.0,0.010224596234424356,0.045368717474606704,8.866500042596344e-06,0.07721320182429313,5.673366263613582
167,coast,5.858310384773857,5.877951221623332,0.056182061712107365,0.0656042743907891,0.005444061949823146,-0.020984677452736047,0.0,0.0,1.6106401817754916,-0.012304835336024564,0.1534356046238879,3.966156448533952,0.8200000000000001,0.44025172316525946,0.2925061051071608,0.2672421707669731,0.08523096487296843,0.00988633352231764,0.009548347285543698,0.0003379862367739407,0.25388006222862436,0.22857379657074697,0.41811842887782946,0.1099899987006255,0.14466096249659766,0.0469558761894903,0.04682500665395617,0.0001308695355341331,0.32343607790557893,0.03706954266717266,0.09486228133483207,0.0,82.0,0.010197535217455818,0.045495690171797394,8.157180039188637e-06,0.07862512818513624,5.688161793306405
168,coast,5.860644026059868,5.884746946503502,0.05594115627577996,0.0726768208153617,0.005463723754096672,-0.02105084480361323,0.0,0.0,1.5286763447676606,-0.011781326220960375,0.15115159436142125,3.999577704962387,0.8200000000000001,0.43148622619848015,0.30180466135445777,0.2667091114776488,0.16017539208984044,0.008798936873177418,0.008446744805838135,0.0003521920673392833,0.25337365590376654,0.22892575404567406,0.7848750068145957,0.11248867486058281,0.1456184479423673,0.04598426834597409,0.04585645513911537,0.0001278132068587208,0.3252754486394179,0.03718533147279667,0.09634969459374394,0.0,82.0,0.010085647349913546,0.04553477642573153,7.504605636053547e-06,0.08004309349782486,5.701960371926682
169,coast,5.872085955297255,5.8903035893821,0.05559784213713677,0.06173126362717721,0.005487883962524163,-0.0211174129545663,0.0,0.0,1.518103801995842,-0.01172439923024819,0.14978085400598476,4.032695873752688,0.8200000000000001,0.43028806194301783,0.30520641749939725,0.26450551958086793,0.12710777320219332,0.00897705760672917,0.008614927768558218,0.0003621298381709527,0.25128024360182455,0.22928483634994323,0.9216714637510998,0.11440254447493665,0.14666132682068125,0.04595488963796438,0.045829731483220136,0.00012515815474424403,0.32711364422493644,0.03697783203123521,0.09782880787499335,0.0,82.0,0.009996960170458796,0.04556838548271016,6.904237185169263e-06,0.08146595064799833,5.715570418596328
170,coast,5.893751694902928,5.901024288901909,0.055265639589834534,0.042106739127143,0.0055152378220493905,-0.021175736052818382,0.0,0.0,1.4810216347926595,-0.011429453986307377,0.14905762739756612,4.049167881619347,0.8200000000000001,0.4249653876130123,0.3076526758917409,0.267381935519586,0.01914386502172629,0.010186579965304261,0.00981710056464159,0.00036947940066267234,0.25401283874360664,0.2296922995485554,0.7386646461650828,0.11612099887716741,0.14781395199806555,0.04695999370718937,0.04683677876961319,0.00012321493757618088,0.328992043973224,0.03677341374188511,0.09929974442466875,0.0,82.0,0.010012129754046433,0.045679714140668494,6.351898210355722e-06,0.08289265415013196,5.729824920700856
171,coast,5.907139472212955,5.913250619177643,0.05508141537853194,0.03966160435981723,0.005549663041445466,-0.021216017674736746,0.0,0.0,1.4285838597550924,-0.010796276502412171,0.14872508633093742,4.0768953149796445,0.8200000000000001,0.4160382914910977,0.31471717254264264,0.2692445349852293,0.08073682585712147,0.010704206227676046,0.010328148672197062,0.00037605755547898264,0.25578230823596776,0.23012046779766246,0.4194983819464555,0.11782659473020474,0.14895503762868698,0.047679560526109534,0.04755823427005174,0.0001213262560577932,0.3308992263942684,0.03697535429843349,0.1007787585966061,0.0,82.0,0.010067495871936801,0.045839701851503774,5.843746353527264e-06,0.0843235425058499,5.744010084821824
172,coast,5.920016398709735,5.921643896310553,0.0548184069256823,0.031445808022823214,0.005603697560958032,-0.021226297707368745,0.0,0.0,1.4327321994102076,-0.01057073355703709,0.1487892224327156,4.103128214795856,0.8200000000000001,0.41375499002556076,0.31762563104255026,0.26861937794835516,0.06779828058905998,0.009831343085370522,0.009450036799511521,0.00038130628585900046,0.2551884090509374,0.23051372152107727,0.46296805225933696,0.11921477277578635,0.1499269130934231,0.04721025074927594,0.04709178680665405,0.00011846394262188733,0.3327876364242394,0.03737890766390542,0.10227391490316232,0.0,82.0,0.010048603649011499,0.045949345763325544,5.376246645245083e-06,0.08575957229763491,5.758090589932857
173,coast,5.935164308819451,5.931331008862961,0.05458266723544697,0.021594651682522815,0.0056590195002468886,-0.021235816279496587,0.0,0.0,1.429061926969757,-0.010535811092339368,0.14919735715663246,4.123210178583729,0.8200000000000001,0.41354719585287664,0.3157221607777652,0.270730642384926,0.03327776516739065,0.00882121307070379,0.0084360045629478,0.0003852085077559892,0.2571941102656797,0.23086657004390543,0.8148618800822097,0.12019427525877475,0.150794766677006,0.0466373852660615,0.04652263343554405,0.00011475183051745028,0.3346531318348819,0.03781617219535771,0.10378656179097663,0.0,82.0,0.009950412402746883,0.04600438892354442,4.9461469136254764e-06,0.08720173145710225,5.772256487443785
174,relax,5.931345888253244,5.931337969254942,0.05498071576164281,0.02879981628846165,0.005706443818026809,-0.021260501842240737,0.0,0.0,1.4439473592721908,-0.010539454128306395,0.15645765482168553,4.08339544961203,0.76,0.4158231015066135,0.3114511680594518,0.27272572945059886,0.11741426842419733,0.009138391224169892,0.00882768343879194,0.0003107077853779517,0.2590894429780689,0.23123210569287223,0.9163459732492331,0.10762806339316347,0.1516695732720442,0.04700787605953991,0.0468968357942739,0.00011104026526601252,0.3365334468772635,0.03786948483537002,0.10530134118439143,0.0,82.0,0.009885450708460725,0.04608466789442406,4.550455160535438e-06,0.0886497002352854,5.7849836395085426
175,relax,5.898503691631745,5.900309827892778,0.05527911271515162,0.03228251590583847,0.005741762973372619,-0.021311883194888297,0.0,0.0,1.4370732524563963,-0.010419303134620946,0.16157103499775127,4.057705357084001,0.76,0.41662322013258996,0.3012433939641863,0.2821333849211041,0.10351614793425314,0.010243822612424144,0.009946001218519872,0.0002978213939042725,0.2680267156750489,0.2316418585973692,0.6618135026145637,0.10534979785073195,0.1526452613533298,0.047809090530142304,0.047701321902432946,0.00010776862770935809,0.33844581049846917,0.03756526791771816,0.10680395190110015,0.0,82.0,0.009914120460777798,0.04622262170528152,4.186418747692603e-06,0.09010204036855057,5.794065243678399
176,relax,5.8537052885398175,5.858636933923522,0.05549202581471411,0.037799310674930864,0.005770554019487906,-0.02138892833719911,0.0,0.0,1.4731503039209146,-0.010299834851117191,0.1653141994973747,4.045961148604464,0.76,0.42060359230156424,0.30066004233976673,0.27873636437663707,0.029328132166425536,0.010366401519158509,0.010077087022971162,0.0002893144961873471,0.2647995461578053,0.23205651465813554,0.3726968269006048,0.10410747785049587,0.1537114974731906,0.047763593014854014,0.04765852231837099,0.00010507069648302324,0.34035635421906335,0.03739719149569551,0.10829983956092797,0.0,82.0,0.009950302945448256,0.046345899410047325,3.851505247877195e-06,0.09155786430394076,5.798836447267313
177,coast,5.853750345464777,5.859467654956473,0.054981541314607814,0.03796040427340072,0.005796428389026908,-0.021489897959850863,0.0,0.0,1.484383631220196,-0.010242051449705799,0.1616829978894557,4.086469491575807,0.8200000000000001,0.4277560967887596,0.30041933118566577,0.27182457104391416,0.02510787519717165,0.009524396790644126,0.009171704958964076,0.0003526918316800504,0.2582333424917184,0.23243749052976131,0.610075945210822,0.11573251656746099,0.15480708228212703,0.046954868889874664,0.04685229682193699,0.0001025720679376705,0.3422345489746583,0.03743047209923054,0.10979705844489719,0.0,82.0,0.009916230453063925,0.046394616968433514,3.54338482804702e-06,0.09301699983521729,5.8032295591231104
178,coast,5.8662943488136206,5.877116571906599,0.05462215014864339,0.0458485935323247,0.005833922771988264,-0.021584549440485216,0.0,0.0,1.4992194308595768,-0.010286904154915781,0.15978294838672558,4.101917394374231,0.8200000000000001,0.43307131937961707,0.2992189638533064,0.2677097157870891,0.04680048752787007,0.009185320669642448,0.008822153134619815,0.0003631675350226331,0.2543242299977347,0.23280490335654702,0.8465092187530431,0.11818381433969374,0.15584419183847206,0.04680390091577509,0.046703624384862794,0.00010027653091229506,0.3441067050112893,0.03761858024613264,0.1113018016547425,0.0,82.0,0.009857757670390207,0.04642735968422084,3.2599140418032586e-06,0.09447978398077932,5.808274742298352
179,coast,5.900003413729848,5.9129972303994505,0.054469374034651706,0.04909142598096163,0.0058721625801405695,-0.02166120201960922,0.0,0.0,1.4761236882911668,-0.010754949876051412,0.15872665937379082,4.097522359502501,0.8200000000000001,0.43223929801403144,0.2985773086134686,0.26918339239996897,0.03894120371834604,0.009918187493464138,0.0095476924957163,0.0003704949977478384,0.2557242227799705,0.2332016308562856,0.8570891121285824,0.11999796013450027,0.15675687027194038,0.04786779936593071,0.04776950477243146,9.829459349924964e-05,0.34602141698592653,0.03794961187246657,0.11281978612964116,0.0,82.0,0.009862592056236122,0.046542594858757634,2.999120918458998e-06,0.09594698415268826,5.815613036012872
180,coast,5.936637163133674,5.949752953644957,0.05448300862291386,0.04914517852650471,0.00590814937419399,-0.02171921977156958,0.0,0.0,1.435711033267074,-0.011566777727594155,0.1580402957186598,4.094723744283867,0.8200000000000001,0.4281160989001645,0.30267537190573535,0.2692085282226306,0.012900859520826239,0.010798664053934806,0.010421454373304308,0.0003772096806304984,0.25574810181149904,0.23363357741844298,0.5634755457418751,0.12150853313320409,0.1575738263091669,0.049129131865797836,0.049032821053718964,9.6310812078874e-05,0.34798658226055845,0.03833046781186303,0.11435300484211569,0.0,82.0,0.009937477816052018,0.04674951781932085,2.759191244982278e-06,0.09741946580784246,5.825294966182536
181,coast,5.9799489829359445,5.992640609309088,0.054487961226556136,0.04826343448444828,0.0059458049698508635,-0.021770441999289163,0.0,0.0,1.400430796761768,-0.011936170008060253,0.15787262714239964,4.0967639028356215,0.8200000000000001,0.4246713855263093,0.30645791220061325,0.268870701297455,0.0034044999632122726,0.01047286422570378,0.010088791998363529,0.00038407222734025166,0.25542716623258216,0.23405249198747113,0.3577084118872592,0.12284792873012126,0.15846542208631,0.0491016050682582,0.049006912004626334,9.46930636318611e-05,0.3499506464632888,0.03862874084255442,0.11589815447581786,0.0,82.0,0.00998030872882416,0.04693768479923584,2.538455945383696e-06,0.0988977609012805,5.837667287522809
182,coast,6.045501214022102,6.053120469100462,0.05446332771893379,0.03927858421049017,0.005983229573289399,-0.021833891086227696,0.0,0.0,1.3739629165699419,-0.012069201055822966,0.15827914017246225,4.100428039685577,0.8200000000000001,0.42329015253765495,0.3175865984150197,0.25912324806980264,0.03584483444329067,0.009492431582517212,0.009103074281970144,0.0003893573005470679,0.24616708566631265,0.23443218925077183,0.7194186632592602,0.12388359880776521,0.15948460609310539,0.04825247733048805,0.04815919796186124,9.327936862681199e-05,0.3518807455565083,0.03876004574797084,0.1174485563057367,0.0,82.0,0.009941278557119603,0.04704286820173602,2.335379469753e-06,0.100381824533637,5.854294001642752
183,coast,6.147881277982731,6.151779766744123,0.05445257456247163,0.03256532133359817,0.006012298183233954,-0.02192398719465354,0.0,0.0,1.3662445062934203,-0.012273779645594916,0.15914006436883602,4.09738601881952,0.8200000000000001,0.42524230897923226,0.32564729327057723,0.249110396778264,0.09226928461301016,0.009731780318848457,0.009340381166063299,0.00039139915278515905,0.23665487693935094,0.23482146046352578,0.9098329890961651,0.12457841543679818,0.160589789639433,0.048096813582397244,0.048004952322911104,9.186125948613869e-05,0.3538046180998042,0.03836503326354879,0.11898315763627865,0.0,82.0,0.009924518698057914,0.04712718383218892,2.14854911217276e-06,0.10186993118184834,5.877780983749951
184,hold,6.269757818166917,6.284419244553387,0.05386102182135258,0.04971807283911213,0.006026071942989986,-0.022047758867298265,0.0,0.0,1.351479797019934,-0.012269996414846655,0.1522748581242329,4.151413453150964,0.88,0.4195687852019507,0.3371474078637971,0.2432838059581492,0.11694112497142745,0.01119440150414746,0.010705023013832485,0.0004893784903149752,0.23111961566024172,0.2352692365236917,0.784235954396623,0.1406947685978308,0.1617851958821961,0.04882766474005023,0.04873722525702838,9.043948302184899e-05,0.3557577246894062,0.03763326323590277,0.12048848816571475,0.0,82.0,0.01002610932254508,0.047263222304817824,1.9766651831989393e-06,0.10335941574055767,5.909139130503309
185,coast,6.351540777875761,6.364124828383817,0.05400322652321515,0.045912307349186804,0.006028352575335057,-0.02219896598263462,0.0,0.0,1.3581943039465703,-0.012329995447260367,0.1561632443735191,4.161219777462502,0.8200000000000001,0.4154538147983667,0.33937666535180233,0.24516951886236643,0.0839985268983685,0.01213098694572486,0.01172026701719981,0.00041071992852504866,0.23291104291924822,0.2357544760015207,0.478150263709456,0.1294371962938981,0.16305048827364746,0.04928742432972369,0.04919903447640202,8.838985332167314e-05,0.35772922166259513,0.03715643738399883,0.1219747456610747,0.0,82.0,0.010194499532399462,0.047425158466810294,1.8185319685430243e-06,0.10484864213419903,5.944531262293106
186,coast,6.493532912460336,6.491017399993126,0.0539424785023927,0.019307888499831893,0.00605715668598314,-0.022349105947377844,0.0,0.0,1.396267375138821,-0.012644179911644807,0.15923960595496453,4.172041297709052,0.8200000000000001,0.41276888593051303,0.3380753225553908,0.24915579052529635,0.010858072444617351,0.011295532157692521,0.010894937334645341,0.00040059482304718,0.23669800099903138,0.23620629728782838,0.4187989866206157,0.1285224941843673,0.16421659331295854,0.04883126353469336,0.04874463747693797,8.662605775539257e-05,0.35968247220398286,0.037535731377000836,0.12347617491615474,0.0,82.0,0.010282582142422907,0.04753764687224094,1.6730494110595825e-06,0.1063388447567555,5.988451394306484
187,hold,6.636008188348967,6.634291362923179,0.05323358078081749,0.018994980895378738,0.006105418674571868,-0.02249981468650538,0.0,0.0,1.3774626420475775,-0.013089693782016087,0.1535561478491385,4.2237511419886395,0.88,0.4016347383845505,0.3484096859401786,0.2499555746893724,0.09016703536695964,0.009983811706701089,0.009486322717212888,0.0004974889894882013,0.23745779595490374,0.23660564975609644,0.7766341000653101,0.14461637011674916,0.1651740846604475,0.048440132279163335,0.04835450327501649,8.562900414684484e-05,0.3616200774951494,0.038456320572462246,0.12501442773905325,0.0,82.0,0.010258680507565163,0.047609845704794734,1.539205458174816e-06,0.10783289139533932,6.040255937829882
188,coast,6.725966357425687,6.724740544296901,0.05341951421008948,0.019636274737290564,0.006130490913591671,-0.022669256518708027,0.0,0.0,1.3778913740287462,-0.013538107120964774,0.15799291797618098,4.209324059850112,0.8200000000000001,0.39520970295245433,0.35491138747618906,0.24987890858430817,0.08901802586460969,0.009758546399096738,0.00934242228129441,0.0004161241178023285,0.23738496315509275,0.2369959916120603,0.9101003402091405,0.13241408428224208,0.16595011494783027,0.049175388759374154,0.049090247839853045,8.514091952110843e-05,0.3635870930455244,0.03941684236027741,0.12659110143346433,0.0,82.0,0.01021866977888769,0.047735089149161095,1.4160690215208309e-06,0.10933354819838932,6.095112771397547
189,coast,6.849684726982021,6.8496086222129975,0.053562961503279764,0.02135224909469965,0.006144780975076839,-0.02283475125518368,0.0,0.0,1.4198484248112733,-0.013758740477954697,0.1612890502254366,4.207049211463575,0.8200000000000001,0.3903741612054374,0.35559133083809785,0.2540345069651688,0.014481957176666132,0.010673036180554367,0.01026772699697243,0.0004053091835819378,0.24133278161691032,0.23742291305928248,0.6967944851962714,0.13077693064522913,0.1666947832766614,0.05045499524079483,0.05037014646556618,8.484877522865055e-05,0.3656052928551562,0.039781959060240464,0.12818237979587396,0.0,82.0,0.010255019091021025,0.047952681636491794,1.3027834997991644e-06,0.1108414547261881,6.155478527844305
190,hold,6.95165652871019,6.957466958340849,0.05298257060312217,0.029921122345134388,0.0061390766118054035,-0.023021527374223437,0.0,0.0,1.4308516031782958,-0.013787316925836832,0.15591059318923425,4.249865076365557,0.88,0.3815621487104897,0.3588502784723196,0.25958757182718917,0.06170934377965105,0.011123841934119378,0.010622554114652346,0.0005012878194670329,0.2466081932358298,0.23786786673664725,0.40193579230907334,0.14623469574590356,0.16751645352621744,0.05093469281962295,0.0508503777875583,8.431503206465414e-05,0.36764268056794114,0.03981085088550357,0.1297748138312941,0.0,82.0,0.010324524918468893,0.04819124253114229,1.1985608198152312e-06,0.11235612345459658,6.219172767913576
191,coast,7.01501985124263,7.020588243940369,0.053265477412787234,0.029336592251910792,0.006118339366214351,-0.023232581446899117,0.0,0.0,1.4277507149445907,-0.01352495214962246,0.16065210930574075,4.2200507781895755,0.8200000000000001,0.3689617227278168,0.3680857285783512,0.26295254770627563,0.07949057485867753,0.010414195433599494,0.009996430337863516,0.0004177650957359787,0.24980492032096194,0.23828443455399123,0.5463544967151528,0.1334021410883423,0.16846008664504925,0.05025851547976741,0.05017547712851914,8.303835124826978e-05,0.36965302118713184,0.03984432004616792,0.13136858663314083,0.0,82.0,0.010331698559679341,0.04835662436703231,1.1026759542300127e-06,0.11387712050888013,6.2828405345799005
192,hold,7.1090966724099065,7.122354025945553,0.05291642938696274,0.041371963460769226,0.006119890252733051,-0.023432246730757486,0.0,0.0,1.3656448546642759,-0.013587887546056606,0.156158575103989,4.237447679082457,0.88,0.3567497319127181,0.3820893141455899,0.2611609529608557,0.04639719876947191,0.010174965691408596,0.009662214895506012,0.0005127507959025844,0.24810290531281276,0.23869143318164757,0.8360099929457531,0.14863667452855409,0.16942605710128708,0.04967621059768283,0.049595123309139316,8.108728854351823e-05,0.3716400696110391,0.039501244906274234,0.1329486364293918,0.0,82.0,0.010319159930217682,0.04846219126548435,1.0144618778916117e-06,0.11540284178252107,6.348941025606302
193,coast,7.17064687551618,7.181386929515648,0.05338490729738595,0.03716598778749603,0.006104799946667357,-0.02364927132228141,0.0,0.0,1.3386936400288554,-0.01370102586099618,0.16149586356938178,4.205782555073937,0.8200000000000001,0.3459063459561772,0.39008183878741126,0.2640118142710951,0.01957586336701227,0.010762746029194484,0.010338319500894252,0.0004244265283002315,0.2508112235575404,0.23912194302281534,0.895534348194356,0.135230512334287,0.17037410913271503,0.05021791301627517,0.05013873119898027,7.918181729489969e-05,0.3736487861316901,0.03945516698708069,0.13452684310887503,0.0,82.0,0.010354646818135827,0.048602649005547616,9.333049276602828e-07,0.11693276188862939,6.4146774935990925
